Id	Sire	Dam	Sex	Birth	Death	Departure
9052			Female		1977-08-04	
9053			Female		1980-11-10	
9054			Female		1977-08-04	
9055			Female		1980-04-29	
9056			Female		1977-08-04	
9057			Female		1983-05-24	
9058			Female		1977-05-16	
9059			Female			1984-04-30 00:00
9060			Female		1986-01-08	
9061			Female		1978-05-31	
9062			Female			1987-09-01 00:00
9063			Female			1988-08-16 00:00
9064			Female		1980-03-20	
9065			Female		1978-03-13	
9066			Female		1986-03-17	
9067			Female		1977-05-13	
9068			Female		1982-05-11	
9069			Female		1982-11-01	
9070			Female		1983-08-31	
9071			Female		1982-02-02	
9072			Female		1981-09-03	
9073			Female		2008-10-10	
9074			Female		1979-12-29	
9075			Female		1982-01-26	
9076			Female			1984-05-30 00:00
9077			Female		1983-07-07	
9078			Female		1982-09-11	
9079			Female		1988-11-03	
9080			Female		1984-10-25	
9081			Female			1988-03-01 00:00
9082			Female		1984-12-18	
9083			Female		1993-04-15	
9084			Female			1978-04-20 00:00
9085			Female			1984-05-30 00:00
9086			Female			1988-07-27 00:00
9087			Female			1990-02-20 00:00
9088			Female		1979-02-12	
9089			Female		1983-03-26	
9090			Female		1982-09-15	
9091			Female			1990-08-15 00:00
9092			Female		1991-10-30	
9093			Female		1983-07-04	
9094			Female		1983-07-07	
9095			Female		1992-02-26	
9096			Female		1982-11-25	
9097			Female		1983-09-02	
9098			Female			1989-06-20 00:00
9099			Female			1984-06-06 00:00
91			Female		1965-07-14	
9100			Female		1977-07-15	
9101			Female		1977-06-05	
9102			Female		1977-06-05	
9103			Female		1978-02-21	
9104			Female		1977-06-14	
9105			Female		1977-05-26	
9106			Female			1978-04-20 00:00
9107			Female		1977-05-16	
9108			Female		1977-05-26	
9109			Female		1977-05-17	
9110			Female		1982-10-19	
9111			Female		1980-03-31	
9112			Female		1977-05-18	
9113			Female		1985-11-05	
9114			Female		1977-05-23	
9115			Female		1977-06-09	
9116			Female		1977-06-05	
9117			Female		1977-07-28	
9118			Female		1977-07-03	
9119			Female			1989-12-12 00:00
9120			Female		1982-09-08	
9121			Female			1981-01-20 00:00
9122			Female			1988-07-27 00:00
9123			Female			1983-12-13 00:00
9124			Female		1983-03-23	
9125			Female			1988-07-19 00:00
9126			Female			1983-12-13 00:00
9127			Female			1989-07-18 00:00
9128			Female		1981-08-24	
9129			Female			1985-09-04 00:00
9130			Female		1983-03-23	
9131			Female		1979-03-14	
9132			Female		1980-01-07	
9133			Female		1980-11-12	
9134			Female			1991-02-04 00:00
9135			Female			1989-06-13 00:00
9136			Female			1989-12-12 00:00
9137			Female			1988-03-01 00:00
9138			Female		1978-05-14	
9139			Female			1981-02-17 00:00
9140			Female			1987-09-01 00:00
9141			Female			1989-05-30 00:00
9142			Female		1980-01-11	
9143			Female		1981-04-01	
9144			Female		1984-02-07	
9145			Female		1980-03-12	
9146			Female		1978-06-23	
9147			Female		1990-08-10	
9148			Female		1982-12-08	
9149			Female		1980-12-22	
9150			Female		1985-04-29	
9151			Female			1991-02-04 00:00
9152			Female		1979-12-21	
9153			Female		1982-06-30	
9154			Female			1984-07-24 00:00
9155	7084	8328	Unknown	1977-05-06	1977-05-06	
9156	1703	7165	Unknown	1977-05-06	1977-05-06	
9157		6514	Female	1977-05-06	1984-08-30	
9159		8370	Female	1977-05-09	1977-05-09	
9160	6927	4801	Female	1977-05-08		1984-06-06 00:00
9162	6982	8350	Male	1977-05-12	1977-05-12	
9163		5606	Male	1977-05-12	1978-06-02	
9166	498	8334	Female	1977-05-14	1985-03-11	
9169		7219	Female	1977-05-15	1986-11-06	
9172		6513	Female	1977-05-17	1980-10-22	
9173		6524	Male	1977-05-18	1980-08-25	
9174	1401	4820	Female	1977-05-19	1977-05-19	
9176	596	4523	Male	1977-05-21		1978-03-21 00:00
9180	1182	6987	Male	1977-05-25		1978-03-21 00:00
9181			Female	1977-05-25	1977-05-25	
9182		7211	Female	1977-05-27		1990-06-13 00:00
9183	6927	7184	Male	1977-05-29		1978-06-19 00:00
9189		6531	Female	1977-05-31	2000-08-22	
9190		7733	Male	1977-05-31		1978-11-30 00:00
9194	1082	6910	Male	1977-06-02		1978-06-19 00:00
9196		7175	Male	1977-05-21	1980-09-24	
9197		6036	Male	1977-06-03	1980-10-15	
9198		6519	Male	1977-06-03	1980-11-12	
9199	596	8020	Male	1977-06-06	1977-06-06	
92			Female		1968-07-26	
9200	5302	6126	Male	1977-06-06	1977-06-06	
9206		7726	Male	1977-06-07		1991-09-24 00:00
9208	1821	7166	Unknown	1977-06-10	1977-06-10	
9209	1182	1148	Male	1977-06-11		1978-06-19 00:00
9211		7248	Female	1977-06-13	1980-03-13	
9212	6927	7171	Male	1977-06-14	1977-06-14	
9213	8395	8393	Male	1977-06-17		1978-06-19 00:00
9216	1182	2383	Male	1977-06-22	1977-07-10	
9217	6929	6232	Unknown	1977-06-23	1977-06-23	
9218		8025	Female	1977-06-24	1991-07-26	
9219		8022	Male	1977-06-24		1978-11-30 00:00
9220	7838	6154	Female	1977-06-24		1991-02-04 00:00
9223	7838	1090	Male	1977-06-27	1977-06-27	
9224		5560	Female	1977-06-28	1977-09-12	
9225	7084	6748	Unknown	1977-06-28	1977-06-28	
9226	2700	8338	Male	1977-07-01	1977-07-01	
9229		8333	Female	1977-07-04	1989-12-02	
9230			Female	1977-07-04	1977-08-03	
9231		8030	Female	1977-07-04	1981-11-29	
9232		7735	Female	1977-07-04	1984-01-09	
9233		8070	Male	1977-07-04	1978-01-10	
9234			Unknown	1977-07-04	1977-07-04	
9235	1175	6948	Female	1977-07-06	1977-07-06	
9236			Female	1977-07-06	1977-07-07	
9237		8498	Unknown	1977-07-08	1977-07-08	
9239	8108	3161	Male	1977-07-09		1978-06-19 00:00
9243		8492	Female	1977-07-10	1982-03-18	
9244		7736	Female	1977-07-11	1981-09-11	
9245		5522	Female	1977-07-11	1977-11-02	
9246		6530	Male	1977-06-16	1979-12-19	
9248		7730	Female	1976-02-01	1981-09-11	
9249		8071	Male	1977-07-14		1978-08-21 00:00
9250	6927	4532	Female	1977-07-15	1977-07-15	
9251	2167	3198	Male	1977-07-15		1978-06-19 00:00
9254			Male	1977-07-18	1978-12-24	
9255			Male	1977-07-18	1980-11-19	
9256			Unknown	1977-07-18	1978-08-18	
9257		7954	Female	1976-06-01		1991-09-25 00:00
9259	1821	6039	Male	1977-07-19	1977-07-19	
9260		8385	Female	1977-07-20	1987-12-28	
9263		8513	Female	1977-07-22		1991-09-25 00:00
9265		2567	Female	1977-07-25		1990-06-12 00:00
9267	1182	5994	Female	1977-07-28	1977-07-28	
9268			Female	1977-07-28	1977-08-02	
9269		8403	Female	1977-07-27		1990-02-20 00:00
9270		8504	Male	1977-07-28	1980-09-10	
9271		8455	Male	1977-07-28	1980-10-21	
9273		8382	Male	1977-08-01	1980-01-08	
9274		8066	Male	1977-08-11	1977-08-11	
9275	1182	6749	Male	1977-08-12	1977-08-12	
9276	6927	1450	Male	1977-08-13		1978-06-19 00:00
9277		1146	Female	1977-08-16		1990-02-20 00:00
9278	1175	6244	Male	1977-08-17	1977-08-17	
9280			Unknown	1977-08-18	1977-09-06	
9281			Female	1977-08-19	1977-08-23	
9282	2167	2380	Male	1977-08-29		1978-06-19 00:00
9283		8490	Unknown	1977-08-30	1977-09-01	
9284	498	7920	Male	1977-09-01	1977-09-01	
9285		8347	Female	1977-08-31	1982-03-20	
9286	7079	6229	Female	1977-09-02	1977-09-02	
9287		7217	Unknown	1977-09-07	1978-08-18	
9289	5302	4312	Female	1977-09-16	1977-09-16	
9292	498	7863	Female	1977-09-25	1983-11-01	
9293		7960	Male	1977-09-26	1977-09-26	
9294	6269	6258	Female	1977-10-01	1986-07-07	
9295			Female		1983-04-03	
9296			Female		1990-09-10	
9297			Female		1985-06-25	
9298			Male		1978-05-23	
9299			Female		1980-08-08	
93			Female		1965-08-03	
9300			Female		1982-07-07	
9301			Male		1980-06-27	
9302			Female		1991-10-30	
9303			Female		1988-06-02	
9304			Female		1982-01-20	
9305			Female		1981-11-10	
9306			Female			1991-05-24 00:00
9307			Female		1980-04-10	
9308			Female		1984-03-19	
9309			Female			1984-06-06 00:00
9310			Female		1982-08-03	
9311			Female		1980-09-25	
9312			Female			1978-11-14 00:00
9313			Female		1980-09-25	
9314			Female		1985-07-30	
9316		7701	Male	1976-02-01	2004-07-07	
9317	1821	2558	Male	1977-10-10	1977-10-10	
9318			Female	1977-10-10	1982-04-21	
9319		6509	Female	1977-10-11	1986-10-14	
9320			Male	1977-10-11	1985-03-05	
9321	5302	6230	Male	1977-10-18		1986-10-15 00:00
9322	2167	2269	Male	1977-10-25		1978-06-19 00:00
9323		8505	Male	1977-10-25	1980-10-23	
9324			Female	1977-10-26	2002-12-13	
9325			Male	1977-10-26	1980-10-29	
9326		8013	Male	1977-10-26		1978-08-21 00:00
9327		7964	Female	1977-10-26	1998-11-17	
9328		8064	Female	1977-10-26	2002-12-18	
9329		7698	Male	1977-10-26	1978-08-02	
9330		8060	Female	1977-10-26	1987-03-10	
9331		8072	Female	1977-10-26	1986-08-06	
9332		8029	Female	1977-10-26	1986-02-04	
9333		8058	Female	1977-10-26	1987-09-22	
9334		8027	Female	1977-10-26	1981-10-31	
9335		8024	Male	1977-10-26		1978-08-21 00:00
9336	596	6998	Male	1977-10-30	1977-10-31	
9337	498	6949	Female	1977-10-29	1977-10-29	
9338		8376	Unknown	1977-10-31	1977-11-16	
9339		9309	Male	1977-11-02		1987-04-07 00:00
9340		8522	Unknown	1977-11-03	1977-12-09	
9341	2700	8329	Male	1977-11-05	1977-11-07	
9342		3228	Female	1977-11-06		1989-06-28 00:00
9343		4036	Female	1977-11-04	1977-11-07	
9344	7084	8412	Female	1977-11-08	1977-11-08	
9345			Male	1977-11-11	1977-11-11	
9346			Male		1984-10-17	
9347			Female		1977-11-17	
9348			Female			1990-02-20 00:00
9349			Female			1984-06-06 00:00
9350			Female			1984-04-30 00:00
9351			Female		1981-04-27	
9352			Female		1984-02-13	
9353			Female		1977-11-16	
9354			Female		1980-07-15	
9355			Female		1981-02-10	
9356			Female		2001-04-07	
9357			Female		1979-04-20	
9358			Female			1984-07-19 00:00
9359	6982	8438	Female	1977-11-11	1977-11-11	
9360		2551	Female	1977-11-13	1992-06-24	
9361	2167	6999	Female	1977-11-14	1977-11-14	
9362	7084	8366	Female	1977-11-18	1977-11-18	
9363	1703	2368	Female	1977-11-19		1981-01-20 00:00
9364			Male	1977-11-20	1977-11-21	
9365	6927	6986	Unknown	1977-11-23	1977-11-23	
9366	6927	6750	Female	1977-11-23		1990-06-13 00:00
9368			Female	1977-11-26	1998-07-10	
9370	8108	6248	Unknown	1977-11-24	1977-11-24	
9371	2700	7738	Unknown	1977-11-28	1977-11-28	
9375	7079	6992	Female	1977-12-11	1998-05-07	
9376	498	6745	Male	1977-12-12	1980-10-08	
9377			Female		1983-11-22	
9378			Male			1994-03-01 00:00
9379			Female		1986-08-06	
9380			Female		1978-07-23	
9381			Male			1978-07-25 00:00
9382			Male			1978-11-14 00:00
9383			Female		1980-05-30	
9384			Female		1989-12-18	
9385			Female		1980-05-13	
9386			Male			1981-02-18 00:00
9387			Male		1985-01-16	
9388			Male		1988-09-05	
9389			Male		1991-12-04	
9390			Male			1981-07-01 00:00
9391			Male			1981-01-26 00:00
9392			Female		1983-03-28	
9393			Female		1980-10-06	
9394			Male			1978-06-19 00:00
9395			Female		1980-08-28	
9396			Female		1999-12-25	
9397			Male		1994-07-20	
9398			Female			1988-03-01 00:00
9399	6927	1119	Male	1977-12-15	1978-11-15	
94			Female		1965-08-03	
9400	7084	8396	Male	1977-12-18	1977-12-20	
9402	7838	7691	Male	1977-12-22	1980-07-06	
9403	1082	8399	Male	1977-12-26	1977-12-27	
9404		8711	Female	1977-12-30	1977-12-30	
9405		9306	Female	1978-01-01		1988-05-02 00:00
9410		7925	Male	1978-01-11	1978-01-11	
9452		9357	Female	1978-01-22	1978-01-23	
9453	498	8397	Female	1978-01-24	1978-01-24	
9454	7839	7918	Male	1978-01-24	1978-01-24	
9455			Female		1982-02-02	
9456			Female		1993-10-06	
9457			Male		1985-07-19	
9458			Male			1981-07-08 00:00
9459			Female		1979-04-05	
9460			Female			1990-02-20 00:00
9461			Female		1983-05-24	
9462		8437	Unknown	1978-01-29	1978-01-29	
9463	498	8517	Female	1978-02-02	1978-02-02	
9464	1182	1159	Female	1978-02-03	1978-02-03	
9465	7839	7916	Male	1978-02-03	1978-02-03	
9466	2167	6057	Unknown	1978-02-08	1978-02-08	
9470	7084	8367	Male	1978-02-13	1986-01-22	
9471	1821	6525	Female	1978-02-14	1978-02-14	
9472		7688	Male	1978-02-16	1978-02-16	
9473	1082	8480	Male	1978-02-16	1978-02-16	
9476	5302	8352	Female	1978-02-23	1978-02-23	
9477	2700	8339	Female	1978-02-24	1978-02-24	
9478	7084	8368	Male	1978-02-26	1978-02-27	
9479	1182	8508	Male	1978-02-25	1978-02-25	
9480			Male	1978-02-27	1978-02-27	
9483	6982	4529	Female	1978-03-06	1978-08-05	
9484	6900	5992	Male	1978-03-07	1978-03-07	
9485		7690	Male	1978-03-07	1978-03-07	
9487	498	6934	Male	1978-03-13	1984-10-17	
9488	1175	7687	Female	1978-03-13	1987-04-16	
9489	6927	6126	Male	1978-03-14	1978-03-14	
9490			Male	1978-03-14	1978-03-14	
9491	7084	8363	Female	1978-03-15	1978-03-15	
9492	1401	7169	Male	1978-03-16	1978-03-16	
9494	6982	8353	Male	1978-03-17	1978-07-29	
9495	7838	8479	Female	1978-03-17	1978-03-17	
9496	498	7859	Female	1978-03-19	1978-03-20	
9497	1401	1838	Male	1978-03-20	1984-10-24	
9498	2700	7734	Male	1978-03-20	1978-03-20	
9499	596	4036	Unknown	1978-03-22	1978-03-22	
95			Female		1965-06-16	
9500	1821	6247	Male	1978-03-23	1978-03-23	
9501	5302	1769	Female	1978-03-22	1981-01-01	
9504		6556	Female	1978-03-26	1978-03-26	
9505			Female	1978-03-26	1978-03-26	
9506	7079	8400	Female	1978-03-27	1978-03-27	
9507	596	8325	Female	1978-03-27	1978-03-28	
9509	6982	4821	Female	1978-03-28	1978-03-28	
9510	6927	6930	Male	1978-03-30	1978-03-30	
9513			Male	1978-04-02	1978-04-02	
9514	1182	1322	Female	1978-04-03	1978-04-03	
9515	498	8369	Female	1978-03-30	1978-03-30	
9519	6080	6011	Female	1978-04-04	1978-04-04	
9520			Female	1978-04-04	1978-04-04	
9521			Female		1996-08-15	
9522			Female			1978-05-16 00:00
9523			Female			1978-05-16 00:00
9524			Male			1981-07-08 00:00
9525			Male			1981-07-08 00:00
9526			Male			1978-11-14 00:00
9527			Male			1978-11-14 00:00
9528			Male			1978-05-16 00:00
9529			Male			1981-07-08 00:00
9530			Male			1981-07-30 00:00
9531			Male			1978-11-14 00:00
9532			Male			1978-11-14 00:00
9533			Male		1986-09-04	
9534			Male			1978-11-14 00:00
9535			Male			1981-07-30 00:00
9540	498	7172	Female	1978-04-10	1978-04-10	
9541		9355	Male	1978-04-11	1984-11-20	
9543			Female	1978-04-12	1978-04-12	
9544			Male	1978-04-12	1978-04-12	
9548	5302	8401	Female	1978-04-16	1978-04-16	
9549	6900	6522	Male	1978-04-17	1978-04-17	
9550	2167	1138	Female	1978-04-17		1989-06-13 00:00
9551			Male	1978-04-17	1978-04-17	
9558			Male	1978-04-23	1978-04-23	
9559			Male	1978-04-23	1978-04-23	
9560			Female	1978-04-23	1978-04-23	
9561			Female	1978-04-23	1978-04-23	
9562			Female	1978-04-23	1978-04-23	
9566	5302	6905	Female	1978-04-22	1978-04-22	
9569			Female	1978-02-20	1978-04-20	
9570	5302	9110	Male	1978-04-26	1978-04-26	
9574	7838	8516	Unknown	1978-04-27	1978-04-27	
9575			Male	1978-04-21	1978-04-21	
9580	6927	2801	Unknown	1978-05-01	1978-05-01	
9584			Male	1978-05-03	1978-05-03	
9588	1401	6949	Unknown	1978-05-04	1978-05-04	
9589	7084	6116	Male	1978-05-05	1984-10-24	
9590	6927	6906	Male	1978-05-05	1978-08-03	
9593	1175	6232	Unknown	1978-05-09	1978-05-09	
9595			Male	1978-05-04	1978-05-08	
9596			Male	1978-05-09	1978-05-09	
9597			Male	1978-05-04	1978-05-04	
9598			Male	1978-05-03	1978-05-03	
96			Female		1971-07-14	
9601	498	6141	Female	1978-05-12	1980-11-28	
9654		9379	Female	1978-05-22	1988-01-20	
9657			Female	1978-05-22	1978-05-22	
9659	6080	9059	Male	1978-05-25	1978-05-25	
9663		6840	Male	1978-05-27	1984-03-20	
9664			Male	1978-05-30	1978-05-30	
9673	6927	6751	Male	1978-06-08	1978-06-08	
9676			Male	1978-06-12	1978-06-12	
9683			Male	1978-05-06	1978-06-19	
9684	1703	9383	Unknown	1978-06-20	1978-06-20	
9690	7084	4295	Male	1978-06-27	1978-06-27	
97			Female		1968-07-19	
9755	6982	8438	Unknown	1978-06-29	1978-06-29	
9756	2167	1148	Male	1978-07-01	1978-08-15	
9768			Male	1977-10-25	1978-06-27	
9769			Unknown	1978-03-05	1978-07-03	
9772	1182	6253	Male	1978-07-05	1978-07-05	
9774	2167	9398	Unknown	1978-07-10	1978-07-10	
9777	1821	6746	Male	1978-07-11	1978-07-11	
9778	2816	8945	Male	1978-07-12	1978-07-12	
9779		8951	Male	1978-07-13	1979-12-04	
9780	6982	8073	Female	1978-07-14	1978-07-14	
9781		8948	Female	1978-07-17	1986-06-08	
9782	6927	6987	Female	1978-07-18	1979-08-06	
9783	2700	8338	Unknown	1978-07-18	1978-07-18	
9784	1703	7863	Unknown	1978-07-19	1978-07-19	
9785		8949	Male	1978-07-21	1978-08-04	
9786		8993	Male	1978-07-22	1978-08-11	
9787		7235	Female	1978-07-10	1980-05-27	
9788	7084	8328	Male	1978-07-27	1978-07-27	
9789	9301	8938	Female	1978-07-27	2003-04-01	
9790	2167	1146	Female	1978-07-28	1978-07-28	
9791	2167	6910	Male	1978-07-29	1978-07-29	
9792	2167	7171	Female	1978-07-29		1987-04-07 00:00
9793	7839	8364	Female	1978-08-01	1978-08-01	
9794	6080	8399	Male	1978-08-08	1978-08-08	
9795	1821	9377	Male	1978-08-08	1978-08-08	
9796		8959	Male	1978-08-07		1980-12-09 00:00
9797		8969	Male	1978-08-07	1979-12-04	
9799	1821	6233	Male	1978-08-11	1978-08-11	
98			Female		1970-04-30	
9830			Male	1978-08-13	1978-08-13	
9831		9128	Female	1978-08-17		1990-11-06 00:00
9832		7238	Male	1978-03-01		1984-08-07 00:00
9833		8019	Female	1978-02-01	1990-01-10	
9834		7730	Female	1978-02-01	1981-11-30	
9835		8014	Female	1978-03-15	1979-05-22	
9836		7729	Female	1978-01-01	2001-06-25	
9837		8017	Male	1978-01-01	1984-10-31	
9838		7737	Female	1978-04-01		1990-02-20 00:00
9839		6839	Male	1978-04-01	1981-03-06	
9840		8022	Male	1978-04-01	1979-11-09	
9841		8027	Male	1978-05-01		1981-01-26 00:00
9842		7210	Female	1978-04-01	1983-08-30	
9843		6813	Female	1978-02-01	1978-10-17	
9844		8030	Female	1978-04-01	1983-08-31	
9845		7736	Female	1978-01-01	1981-10-16	
9846		7701	Female	1978-03-01		1990-02-20 00:00
9847		7954	Female	1978-04-01		1990-06-11 00:00
9848		7969	Male	1978-02-01	1980-10-13	
9849		8024	Female	1978-05-01	1982-10-11	
9850		7963	Female	1978-03-01	1979-10-29	
9851		7696	Female	1978-05-01		1984-05-30 00:00
9852		8025	Male	1978-01-01	1984-09-06	
9853		8018	Male	1978-03-01	1980-07-11	
9854		8021	Male	1978-07-01	1979-12-21	
9855		6509	Female	1978-07-01	2007-10-01	
9856		8068	Male	1978-05-01	1979-09-17	
9857		7735	Male	1978-01-01	1979-12-27	
9858		7726	Female	1978-02-01	1981-09-10	
9859		7202	Female	1978-01-01	1980-02-14	
9860		8013	Female	1978-06-01	1989-10-19	
9861		8015	Female	1978-02-01	1981-09-29	
9862		7692	Female	1978-12-01	1992-09-08	
9863		7952	Male	1978-01-01		1991-09-25 00:00
9864		7695	Female	1978-02-01	1981-09-21	
9865		8026	Male	1978-04-01		1981-01-26 00:00
9866		7220	Male	1978-04-01		1981-01-26 00:00
9867		6146	Female	1978-03-01	1982-03-30	
9868		7132	Male	1978-03-01		1981-01-26 00:00
9869		7955	Female	1978-06-01	1978-08-17	
9870		7964	Male	1978-08-17	1978-10-17	
9871		8062	Male	1978-01-15	1984-03-11	
9872		8065	Female	1978-07-01		1989-07-18 00:00
9873		6201	Male	1978-04-01	1984-11-20	
99			Female		1967-07-18	
9904			Male	1978-05-18	1978-08-18	
9905		8619	Male	1978-07-07	1980-03-06	
9906		8458	Female	1977-12-22	2004-08-13	
9907		7226	Female	1978-06-07	1990-12-10	
9908		8521	Male	1977-09-22	1979-05-11	
9909			Female	1978-04-22	1982-03-21	
9910		8614	Female	1978-02-22	1987-08-05	
9911		8596	Female	1978-08-08	1980-10-11	
9912		8606	Female	1978-04-22	2002-12-05	
9913		8715	Female	1978-06-22	1982-03-21	
9914		8617	Male	1978-06-22		1983-08-24 00:00
9915		8406	Male	1978-08-19	1984-05-10	
9916		8718	Female	1978-08-01	1982-05-01	
9917		8707	Male	1978-08-12	1978-10-11	
9918			Female	1977-10-22	1982-01-15	
9919		8373	Female	1978-07-07	1982-08-17	
9920		8712	Male	1978-01-01	1981-10-01	
9921		8439	Male	1977-10-22	1980-01-30	
9922		8714	Female	1978-01-22	1982-03-21	
9923			Female	1978-05-22	1987-02-24	
9924		8722	Male	1978-08-20	1984-07-31	
9925		8457	Male	1978-04-22		1983-08-24 00:00
9926			Female	1978-04-22	1985-08-16	
9927			Female	1977-10-22	1982-04-15	
9928		8622	Male	1978-08-13	1978-09-22	
9929			Male	1978-08-12	1980-11-25	
9930		8724	Male	1978-08-13	1979-12-04	
9931		8709	Male	1978-07-22	1979-12-04	
9932		8602	Male	1978-07-07		1983-08-24 00:00
9933		8598	Female	1978-07-07	1985-08-14	
9934		8348	Female	1978-06-24		1990-06-12 00:00
9935		8384	Female	1978-06-24	1984-10-20	
9936			Female	1978-05-02	1983-07-17	
9937		8427	Male	1978-02-24		1981-01-26 00:00
9938		8512	Female	1978-04-24	1998-05-14	
9939		8357	Female	1978-06-24	1983-06-25	
9940		8355	Male	1978-07-09	1990-07-17	
9941		8445	Female	1978-06-09	1984-12-04	
9942		8451	Male	1978-05-24	1982-10-01	
9943		8442	Female	1978-05-24	1985-04-03	
9944			Male	1978-03-24		1981-11-04 00:00
9945		8471	Male	1978-08-03		1981-01-26 00:00
9946		8380	Male	1978-02-24		1981-01-26 00:00
9947		8482	Male	1978-03-24		1981-01-26 00:00
9948		8324	Female	1978-05-24	1992-09-30	
9949		8408	Female	1978-07-24	2002-06-10	
9950		8510	Female	1978-05-09	1992-11-05	
9951		8354	Male	1978-05-24	1980-08-06	
9952			Female	1978-08-24	1988-05-12	
9953			Male	1978-06-09	1980-09-28	
9954		8453	Male	1978-05-24	1980-09-10	
9955			Male	1978-06-09		1983-08-24 00:00
9956			Male	1978-06-09	1978-09-12	
9957		8497	Male	1978-02-24	1980-11-05	
9958		8498	Male	1978-06-09	1980-10-20	
9959		8503	Female	1978-07-09	1990-10-26	
9960		8377	Male	1978-02-24	1979-12-28	
9961		8518	Female	1978-05-24		1989-11-28 00:00
9962		8450	Female	1978-03-24		1989-06-20 00:00
9963			Female	1978-01-24		1983-08-24 00:00
9964		8316	Male	1978-06-24	1979-01-18	
9965		8461	Female	1978-08-03		1986-06-09 00:00
9966		8318	Male	1978-06-09		1983-08-24 00:00
9967			Male	1978-06-09	1980-10-22	
9968		8455	Male	1978-07-09		1983-08-24 00:00
9969		8491	Male	1978-03-24		1983-12-13 00:00
9970			Female	1978-02-24	1983-11-16	
9971		8499	Female	1978-06-09		1990-06-11 00:00
9972		8381	Male	1978-04-09		1983-08-24 00:00
9973		8443	Male	1978-05-09	1980-10-22	
9974		8485	Male	1978-08-03		1981-11-04 00:00
9975			Female	1977-09-24		1990-02-20 00:00
9976			Female	1978-02-24	1988-03-24	
9977		8474	Female	1978-06-24		1990-02-20 00:00
9978		8446	Female	1978-02-24		1991-09-25 00:00
9979			Female	1978-08-24	1990-11-11	
9980		8358	Male	1978-03-09	1980-10-20	
9981			Male	1978-02-24		1991-09-25 00:00
9982		8488	Female	1978-06-24	2002-08-22	
9983			Male	1978-06-09	1984-10-31	
9984		8444	Male	1978-05-01	1979-09-25	
9986		6529	Female	1978-04-30		1988-08-30 00:00
9987		7174	Female	1978-05-30	1988-05-10	
9988		5580	Male	1978-05-30	1979-12-04	
9989			Male	1978-05-15	1985-05-16	
9990		7248	Female	1978-05-15		1990-02-20 00:00
9991		5035	Male	1978-05-15	1979-12-04	
9992		7219	Male	1978-05-15	1984-11-06	
9993		7175	Male	1978-05-30	1979-12-04	
9994		7173	Female	1978-04-30		1987-04-07 00:00
9995		5600	Female	1978-04-30	1982-08-24	
9996		6920	Male	1978-04-15	1984-11-06	
9997		5589	Female	1978-04-22	2003-03-17	
9998		7250	Female	1978-03-30	1980-02-03	
9999		6532	Male	1978-01-01		1991-02-06 00:00
34253	25968	25409	Female	2015-04-15		
34916	25968	25825	Female	2015-03-20		
35515	28250	25400	Female	2016-04-30		
35528	28250	25825	Female	2016-02-29		
35496	25968	27222	Male	2016-05-27		
35497	28250	29048	Male	2016-05-25		
34919	23721	23401	Male	2015-06-20		
36706	23721	25863	Female	2017-05-31		
36734	28250	27205	Male	2017-04-12		
36744	28250	32408	Female	2017-05-13		
33146	23721	17582	Male	2014-03-10		
34907	28250	29504	Male	2015-06-20		
36722	32409	27204	Female	2017-04-10		
36736	23721	27222	Female	2017-03-12		
27205	21776	23918	Female	2008-04-01		
27385	21913	24001	Female	2008-07-10		
34248	23721	25400	Male	2015-04-01		
34899	23721	24590	Male	2015-07-20		
36735	31354	27304	Male	2017-05-08		
36739	31398	25825	Female	2017-05-12		
25825	19276	21742	Female	2006-06-15		
27203	21776	23820	Female	2008-04-15		
35488	23721	27205	Male	2016-05-26		
35521	25968	27203	Female	2016-04-20		
36715	25968	25837	Male	2017-04-11		
36719	23721	27203	Male	2017-05-11		
32366	23721	17582	Male	2013-06-17		
33144	25968	27200	Male	2014-04-10		
35500	23721	27204	Female	2016-06-05		
36708	31354	32367	Female	2017-03-11		
35530	25968	24561	Female	2016-01-29		
36711	28250	25835	Female	2017-03-01		
33933	25968	27581	Male	2014-06-07		
35510	23721	28614	Male	2016-06-08		
32408	23721	27582	Female	2013-07-23		
33566	27910	28614	Female	2014-03-31		
36701	28250	26931	Female	2017-04-11		
36704	28250	25409	Female	2017-03-05		
34911	28250	28235	Female	2015-05-20		
35508	23721	25848	Female	2016-05-26		
34935	23721	25848	Female	2015-01-22		
34943	25968	29048	Female	2015-02-22		
36747	25968	29048	Male	2017-03-13		
36749	32409	27582	Male	2017-03-01		
34909	23721	21536	Female	2015-06-20		
35536	25968	27200	Female	2016-05-30		
37393			Male	2013-07-07		
37397			Male	2013-06-05		
37400			Male	2014-03-06		
37401			Male	2014-03-06		
37410			Male	2013-04-12		
37411			Male	2010-05-26		
23894	18835	18212	Male	2003-02-01		
33735	169-1984	297-1991	Male	2002-03-23		
24489	19301	19195	Male	2004-01-15		
33299	27793	21118	Male	2014-05-25		
26691	21943	17160	Male	2007-07-01		
25422	17526	20425	Male	2005-04-01		
31563	27682	23073	Male	2012-07-21		
35064	30191	29708	Male	2015-07-11		
36337		20734	Male	2017-04-19		
34581	29442	28381	Male	2015-03-14		
34591	29442	21029	Male	2015-06-14		
24292	21908	17621	Female	2004-03-15		
29441			Male	2007-03-29		
37177	34843	24292	Female	2018-03-03		
29444			Male	2008-04-03		
32217	28328	28607	Male	2013-04-26		
31009	22496	25246	Male	2012-01-29		
